,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
"Blade angle (pitch position) C, Standard deviation (°)",0.03148869351444315,0.1739567585233575,-0.09952252618480388,0.023349500651581506,-0.005475315231767938,0.03923055623433467,0.013903061016576512,0.07013294024104441,-0.1630788746592105,0.03553827460486627,0.12958734614371917,-0.03599492362439184,-0.05650357479311973,-0.039685253575116146,-0.05314524210759194,0.1058126615814841,0.011189858020993263,-0.010498506489684757,-0.059079538585649766,-0.08333583932184986,0.0867235460442306,-0.054661886424221484,-0.020719074301661318,-0.08462528282931722,-0.01487666019743843,-0.022675482833649147,-0.017711400669670037,-0.027684331649503107,-0.0055687890156866544,-0.023889925511106497,-0.016091171690567983,-0.004540997349039504,0.06530701858822316,0.03753644436824037,0.016210869693447767,0.006878127297526964,-0.010518228659333058,0.0047312146578234165
Gear oil inlet pressure (bar),0.1206043120240789,-0.005294847516649771,-0.037836026242039286,0.045775931509661555,0.0027518714082730013,0.0065539057324376405,-0.019475623451725835,-0.02223592495063905,0.07069978908839518,-0.04854249177637823,-0.05389233864270165,0.011592199020051961,-0.06377856242412258,0.009889610137289494,0.07782612749973294,0.02363560752091252,0.0008779459776001625,-0.0393349753892406,-0.023792011469948793,-0.011042419870128575,0.04927140642856172,0.008874350344708634,-0.009324356842369005,0.0024630349280789013,-0.013332885237518235,-0.013452163485613525,0.0003467525850522693,-0.02232992882410209,0.020680384466675916,-0.0039541950017316675,0.05426779641284632,-0.005039568791671244,0.030789122194786675,0.00970082585830597,-0.036235117160498403,-0.06629415004137472,0.05046349195149716,0.019784727732239868
Gear oil pump pressure (bar),0.11781616929768673,-0.003464856542825395,-0.04803913021490001,0.04826494895264425,0.0025430288753496345,0.006329995775308048,-0.018002629389687448,-0.018177969926259606,0.08406227280503713,-0.06528303240469763,-0.05805974190787514,0.01257947805756231,-0.07912766234096738,0.007309241148031583,0.08445557424283899,0.026049966044470456,0.0012617384208516952,-0.04467106971651917,-0.031112302020197928,-0.016388910867257103,0.05643457120587553,0.010638969667399065,-0.009747090319238646,-0.002338679324631351,-0.01333028903866099,-0.015458907331000062,-0.001199793945470557,-0.026499593911180966,0.023262915107736953,-0.0025828319598105304,0.0631675378888936,-0.0071048559530859255,0.029339094588220167,0.009045831438619204,-0.0324993279662581,-0.07029943141651483,0.05361797031360128,0.018325088016505044
Grid frequency (Hz),-0.000798472415413955,0.0014986665183913182,-0.00202642694710586,0.016918614308067736,0.0033522180959236728,-0.027819636747521994,-0.0010065649770964907,0.005294776646543895,-0.006463384270443304,0.001574798421555597,0.009672008182001778,0.01441137751199725,-0.18831600316196212,0.5419597585940533,-0.18766758514459542,-0.0022138283869867657,0.02038961990936819,0.02388412205332451,0.014728936078838559,-0.025511484724159147,-0.003836275246771957,0.0021950325847831104,0.022245901713115242,0.012071935571147129,-0.01013242579729887,0.005502453373940506,0.0009589010317787427,0.003078607542061667,-0.003166642027181449,-0.00027316146121145364,0.003355373411690791,0.006356857658561126,-0.00336499544513353,0.003569865122048867,-0.009109390928674937,-0.0017497975957975892,0.0017761182738944906,0.0013857385241310693
"Grid frequency, Max (Hz)",3.6386600270265576e-05,0.006418177609603269,0.001674582224273105,0.00359955771330887,0.003220564590603359,-0.012559003860334775,0.0024447426397113253,0.008399321882456921,0.03304093797980449,0.02805719347935291,0.03171497411001297,0.013508447260060813,-0.18124451996079274,0.49477479963307375,-0.1709392156278664,-0.010530140187824858,0.01863003188041817,0.01664544595121459,0.08830942177446587,-0.0023544661824034807,0.11977754213487848,-0.07620414779427173,0.34943799086264316,0.022505346320183972,-0.001119351084992803,0.019335169843491345,-0.010180655335832355,0.009117327343641006,0.027769314381423812,-0.010298215131733242,-0.01665949491033524,0.00768405750054685,9.839459907103748e-05,0.005907908322574731,0.0029077492516543096,0.02445026071176125,0.028919514730756983,-0.012629438488507588
"Grid frequency, Min (Hz)",-0.001743011818164539,-0.004347485379773798,-0.003395682489255733,0.028498620817039015,0.0032299469724022716,-0.03772965406081978,-0.009020741966309169,0.004087551309663119,-0.04610850502047379,-0.02451925126426756,-0.014012436836440361,0.011643476207510774,-0.15902213691633993,0.5103828077649513,-0.17486849503609136,0.0038693303061868526,0.018831749287888,0.024467419373836244,-0.0663803516497289,-0.05009993089086521,-0.13954178367924722,0.06399350576465376,-0.29637464152391646,-0.0017504319665959597,-0.004814845503865104,-0.015558835923637285,0.012550654874104937,0.006627673718732505,-0.051010038100098125,0.004318921159378729,-0.0013764842784346146,0.002579356698284396,0.0033614961737528375,-0.0030519561205277043,-0.01645533049584011,-0.02185101629807054,-0.021802386018553846,0.01553179503079749
"Grid frequency, Standard deviation (Hz)",-0.0005721341239117411,0.02036882123040143,0.010654859156817928,-0.02872780287374621,-0.0013476192064109946,0.02174872424953863,-0.0028539687884568347,0.030392993416125877,0.07673489281652861,0.04328563737883194,0.034668152490277805,-0.0007788407045368971,0.006722169673361762,-0.03308708161252538,0.008666370263416984,0.0009545053573429172,0.0005596995971614699,-0.019104892207271462,0.17252991291538358,0.04904057632670206,0.31186075751155257,-0.16999689459852718,0.7298136687499923,0.03315503993408575,0.022519874312864986,0.034029581061572986,-0.023641620213550176,0.0027676973837958575,0.07197603717963721,-0.002992194902658716,-0.01473300956444272,0.0042707785231264,-0.015983237134836042,0.005342463949701809,0.005286438023236643,0.016596294132901562,0.04374353922009627,-0.02861751886259776
Equivalent Full Load Hours (s),0.12840020783802586,-0.002085182571294795,-0.0009701463931125144,0.0273597182274351,0.0021518573438484246,0.004718716844998178,-0.01804055240412044,-0.021265358869617064,-0.00174220308111757,0.018853084690635957,-0.018237477453293714,0.010139664074620433,-0.0080029435069588,0.007097374740329383,0.03093301263132225,0.007018633863349613,-0.00042038029741896504,-0.021840066489307603,0.004338773465580969,0.0016243491100956112,0.012898999737622645,0.0006044429165109489,-0.00585724908348346,0.02742672345235253,-0.021495834510069048,0.007186956760569374,0.0007242434143158623,-0.011304176660995464,0.011421401665737017,0.010133220655928067,0.018104736807449513,-0.00015564657758122824,-0.016344794447963547,0.01679498334336764,-0.010611058870343396,-0.005834846899261108,0.0035289131977142008,-0.004349989372671835
Production Factor,-0.0008681528526055397,0.023575121000784852,-0.03642671089189736,-0.0955051711221153,-0.015433350455410083,-0.13316664261199687,0.11846750275895997,0.005072688351911684,-0.09109834775550094,0.19147802115420495,-0.28280441074650053,0.010927634666581145,-0.030224439716482886,0.0003135794061301236,0.03839824085603072,-0.0006691127234355102,-0.0031896966283280863,0.041034892828898925,-0.0903715165501092,-0.059507294465889746,0.12364189688579333,0.017829872800227853,-0.0075959029846649415,-0.012350240154198597,-0.07849893115974135,0.024184610607931235,-0.010465587223347735,-0.05119045195893706,-0.0531748133954051,0.02665439442523017,-0.10636703663366567,-0.0006603241966891432,-0.04166210742102043,-0.061053600157010494,0.053362257527570525,-0.020078245452824814,0.2631624082917001,0.3662342537216853
Performance Index,-0.0008691333163465182,0.023573887676931856,-0.03642783883963552,-0.09550240703245451,-0.015471619967974876,-0.13315485941847893,0.11847534821664849,0.005080190091431797,-0.09110812288733805,0.19148455003312564,-0.28280652797221817,0.010923272577731721,-0.030208355837744928,0.00028370140279272726,0.038429192513580394,-0.0008351743433455884,-0.001817013120992814,0.040993596845266086,-0.09035705003096253,-0.059504130908751375,0.1236514013945866,0.01782613962033061,-0.00761375113820336,-0.012336003180560023,-0.07850300552853888,0.024185632429782902,-0.010462702441768414,-0.05119341280786712,-0.05311306998701293,0.026623603509717722,-0.10644413610572268,-0.0010336793966338096,-0.04166899718130996,-0.061067950271726075,0.05329730297433602,-0.020070450099845052,0.2631635720805915,0.36623345949675445
Apparent power (kVA),0.13195411045750902,-0.00010572222377046269,-0.0017823728966070327,0.02335865558279041,0.001753451328193046,0.0017012191075432821,-0.015238044169670483,-0.0211135184087333,-0.0023809235311429188,0.017944011898805887,-0.01498511205778512,0.01249285108961508,-0.006707169468629122,0.00867001312976737,0.02988388862647757,0.006785000860838184,-0.00023538226943618302,-0.013464004938099502,0.00017592678858903082,0.006199457943839552,0.009748290361008211,-0.0026171564612157416,-0.006380246271021431,0.0195381601569947,-0.011480007094817762,0.009307460109969131,0.0015548776902206476,-0.010729229417609653,0.008759280247036838,0.013781136843224132,0.019810876410678656,-0.0019115390192045371,-0.02204589467677008,0.005253343597995806,0.0011934256237888796,0.00015439403735639356,0.00871479104696446,0.005348562225693703
Cable windings from calibration point,-0.009305613006702908,0.07048971577205855,0.06460583587321336,0.04505340677837491,0.0039540369885485305,0.02733927226627967,0.0022110759714007522,-0.10954247572140509,0.09673232019290726,0.057159814033305535,-0.04418783324850191,0.0076508497411715394,-0.05971684133155299,-0.06402771426360845,-0.09973642894612852,0.039279512359555686,0.005076460759969335,0.15627787631311843,-0.024827357157812258,-0.082853590974825,0.08573228293549777,-0.014996315793664873,-0.09398571657213137,0.13124237422730708,0.26452996302444104,0.004142775681917815,0.023074056551706575,0.16063160976005258,0.14889397193815307,0.06889564350992482,-0.1089916080654183,0.0796921954703412,0.06647197603021655,0.025013786854003746,-0.2805584499099392,0.2120667167884131,0.47171346564817873,-0.2790447303636092
Metal particle count,0.0008491215280045998,0.003144584162869564,0.0015258931746922658,-0.001828822092618527,-7.175583827395534e-05,0.0005648232192260227,-0.0005558566327579518,-0.0026985412789893495,0.0036139823926253094,-0.002810145992427181,-0.004189414934077853,-7.479775270188046e-05,-0.00018048264531620231,-0.0028190690805154476,0.011300323165615196,0.005503769908680463,0.0005660396662756731,-0.005878558065867079,-0.01459436745481261,0.005262926983975688,0.01822075832732645,-0.05527169636471086,-0.008384021511507942,0.04228143089006049,-0.4456090330955197,-0.4477612231964152,-0.3994291636013598,0.6266628327106699,0.07382110854923812,0.17768711091630612,-0.007652370366397789,0.006030564606725811,-0.04057817619314157,-0.04365265125388904,-0.029785210750522664,3.002663344617621e-05,-0.006826398697657433,-0.0017056134901609135
Metal particle count counter,0.00015314346491840554,0.05104801680680762,0.025625222587689404,-0.04194997678626559,-0.005514077187316273,-0.02097887458313698,-0.09508584418245691,0.2875992332967074,-0.09042231299590231,-0.13410876650865974,-0.13505241408362897,-0.031296981896878344,0.23976947024011813,0.10375729792727179,0.05287896960970109,0.08145088692178448,0.003118487811952388,-0.1416403575156628,-0.05537957679953234,-0.0439583841670006,-0.002632036639572651,-0.018113690007746746,0.020402403339064925,-0.0012798378001686508,0.03268913905247989,-0.009685015075398179,0.0006666876873675858,0.005504427302587042,-0.02351834868905128,0.033051008107418935,0.05049554320331618,-0.007000639523879388,-0.05325810632417381,0.01892435558600912,-0.08292267238689856,-0.0789807637709326,0.1281519027217304,-0.10004062558153651
Drive train acceleration (mm/ss),0.115227138624047,0.03514804026741456,-0.008315453672990891,-0.036203068857876344,-0.005222528543140233,-0.05510063624035687,0.03539502763955365,-0.016087991648062405,0.02031574881978486,0.010796020770193019,-0.048536477851132416,-0.004503475676550708,0.05854105984676801,0.024463394625526085,0.010483211064102613,-0.0928248124501531,-0.009542532589559009,0.03232567406035461,-0.011775637260190014,-0.022598996851723886,0.032604986753621855,0.0035575778031616398,8.172332334606056e-05,-0.0667798503118537,0.07425016592174943,-0.053715623064687634,-0.001751145673468792,0.04462273052404993,0.01312508822902397,-0.07175106806569359,-0.010148116420161231,-0.00022786541612846573,0.11272403597014097,-0.03461783556804739,0.04028164447338966,-0.0396295552136867,-0.02979648863186489,-0.11757039237587194
Tower Acceleration X (mm/ss),0.038008879171451175,0.07446379599334403,-0.04670818500863972,-0.1068692940356995,-0.01660827717632337,-0.14399103210736616,0.05894700294719831,-0.024484654636568473,-0.00089364254901217,0.060173438229377665,-0.07233112738457677,-0.03273671860072955,0.08917662950525514,0.053046203079943004,0.05688023237714913,-0.16846829592028736,-0.012184797720257143,0.12130232995405932,-0.07680014841410128,0.00959460988342279,0.06698935579864541,0.023717725424637015,0.006788708707403578,-0.17296759120759803,0.19406595345971422,-0.10458967947767771,-0.030185986815851877,0.0806311937284313,0.009518024421280483,-0.10481813197123838,0.008716436923876424,-0.013674637846519375,0.15436432070781297,-0.2443842476923026,0.18157644925208966,-0.12865554081441208,0.03553705650684798,-0.08780614254142569
Tower Acceleration y (mm/ss),0.09558752497344462,0.047177323059340165,-0.01901747052379505,-0.056446759616291795,-0.007115639059467276,-0.0821486215516478,0.047701422783290405,-0.025814768079359396,0.015856707541081486,0.02084577392554614,-0.05004542475044745,-0.007169373450687211,0.0435602937088208,0.04032739241579973,0.06361098428555689,-0.0810593902352357,-0.004736254140238091,0.08475490490853554,-0.05802465654415784,0.01999127121400609,0.06964116846350318,-0.014902022075469121,-0.005060173620271643,-0.10352470596016253,0.14384750618126835,-0.0685120600801096,-0.02306374273645484,0.051099657451457024,0.004378828842448555,-0.06064854141595904,-0.00036376058936178537,-0.003268961759095794,0.14141358132407558,-0.1978081110283286,0.11090491003200297,-0.09996636202398454,0.08505798231477117,-0.02977893844234015
Yaw error (°),0.004242837789717962,0.012547742151317575,0.016270843946254828,-0.028356612322391093,-0.006789363762537966,-0.04383216614763303,0.04491834724893098,-0.007092600915336579,-0.05126422693248523,0.12318300423722815,-0.228969692978224,0.06561859229203214,-0.21567944481580845,-0.07271074749265476,-0.021599847565697477,0.25568283934609853,0.025980826323651594,-0.20012466018701708,0.25768933656144777,0.10472776596065902,-0.24842133856359846,-0.058228970659292056,0.030499498314659743,-0.2652253640523527,0.14926851519107232,-0.05337706827877797,-0.012889973725341113,0.08917884613183923,0.045358964573679786,-0.05717994266328343,0.0033792556877872415,0.012541287238484461,-0.02585709608326294,0.019720461035622007,-0.04302598152538935,-0.02226858545989399,-0.019442137250151256,-0.03640144756261879
