,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
"Blade angle (pitch position) C, Standard deviation (°)",0.022615845443742125,0.213980387126194,0.02921104727720145,0.011822344434307729,-0.004607541724079935,-0.056530046961918795,-0.031235352997898883,0.050610304927425596,0.12870963528599044,-0.020336715088088705,-0.13087929342735238,0.0018091548021718278,-0.05043266555639288,-0.01658953893368858,-0.02601633690710827,-0.08145448626851501,0.07137434604272196,-0.11528400885578716,-0.031566033009423504,0.06696012217981905,-0.09078045932769602,0.012876439190326527,-0.11024358030519679,0.011369732277852328,-0.04785283857601712,-0.005192014387377538,-0.022128379296580722,0.01309837337967628,-0.011903543115011208,-0.015667424544758907,-0.010044972458742696,0.01635488552937366,0.034375201527944634,0.014964002032586177,0.005486182128783622,0.022763697079778863,0.02778701174008581,0.019111601255053817,0.024677224942798087,0.040432531023442686
Gear oil inlet pressure (bar),0.11607362823184708,0.014510970622576683,-0.030109479635457976,0.007044285392388886,0.03910414695121479,-0.005144967872337151,-0.007927607961984742,-0.006780018951863465,-0.07590336031276868,-0.02086051465173897,0.01090412117585734,0.05575575468670015,0.0425508273531993,0.1501819611264171,-0.0802215533652858,-0.020435928891350284,0.04684924831674465,-0.15195283786449107,0.0086397722340761,-0.043018062209673795,0.06096360187618188,0.009068735284003144,0.058257760084733934,-0.01925048582163408,0.053213776689345044,-0.008986254148485388,-0.005557841744353281,0.05186442430142976,0.004953101745743735,-0.017452692175784205,0.012718522431665054,-0.031213611040394502,-0.018270179075866193,0.01912277060640622,0.05112549544021845,-0.04416862699700723,-0.05677802945361567,0.0793666659412769,-0.006582967669534083,0.014938033502594563
Gear oil pump pressure (bar),0.10300002823300512,0.01623657292220092,-0.06271096082692229,0.008929751326671006,0.04212345544013532,0.020571798465835615,0.004254238356161231,-0.04673239086258391,-0.09047557179435639,-0.0015717690961188,-0.025298355887724777,0.0699076995088388,0.045413144146730394,0.17895816030241657,-0.10224824809901568,-0.06200615182809853,0.031440675672933,-0.1844642123830301,0.00012825194791736202,-0.02720899507543439,0.08754739824691797,0.015923784598668306,0.0770687959716917,-0.040765069135585835,0.0571155937332083,-0.016253747580099107,-0.028317959252106742,0.06722785493672044,0.010338279919056155,-0.01862199885646838,0.010060994805503966,-0.0259899715253055,-0.018220451723615718,0.03721726290638791,0.0613978364158074,-0.06121006174367687,-0.0611417468318829,0.06903716253733921,0.01606814719690907,0.005970762819370177
Grid frequency (Hz),-0.001222541325450637,-3.2945609436824455e-05,0.0009942647365356108,0.0029949332234608236,0.020786796271778686,0.017112342663200393,-0.0204104227935607,0.00739861121394716,0.010424327734648896,-0.0016444100302615552,-0.025192152028715234,0.00641180204813496,-0.004696117769751983,0.24130603580205795,0.540187265410348,-0.09581403951346383,0.04595072303235653,-0.015118972714213409,-0.037845874936824876,-0.0025171862805950865,-0.01089256067908665,0.00974344695355301,0.02030575012116599,0.012207423651810018,-0.0005971093435878459,-0.0010953286238407356,0.0027993145353528677,0.0008240995604928275,0.004678935524954391,0.003755226896297273,0.0017113589107813076,-0.004613083517376573,0.0018531641606582801,0.004231191084897418,-0.005219283359596247,0.003137413237570924,0.002467217591009596,-0.0006274295012466749,0.003449477203120232,0.0018063273602058096
"Grid frequency, Max (Hz)",0.0003771308616095636,0.0030220286170425112,0.006389781930685477,0.0007793687861767771,0.006524480776236498,0.007342389347591243,-0.009497425053545916,0.009152620515990303,-0.012910779124288363,0.041450110935283134,-0.042451177491310485,0.006011078828949261,-0.009009291253196211,0.22926846620909436,0.4977792399460446,-0.08988512604110932,0.029598530933954842,-0.01205079850932464,-0.0044216307677229505,0.054628796599209405,-0.015519333223636122,0.2747407989185488,0.13101967495137593,0.22610532492960572,-0.04311293681128013,0.002552753790129564,0.035764735713608525,0.012178433169925215,-0.0008705442971191453,0.002233568354492956,-0.008228776697379078,0.008856756241406798,0.00554136575480931,0.004475857365964675,0.01886493724063039,0.02112915014989098,0.02059294084785794,-0.006722624083715803,0.013742978475242657,0.01883718323281254
"Grid frequency, Min (Hz)",-0.0028992480488900085,-0.0028590557757706744,-0.002685693335200392,0.0005257184064095833,0.033654945619217266,0.022920793896538054,-0.032639620478761865,0.010318112578775778,0.03296174419179662,-0.04420689171891732,4.444139946846268e-05,0.005060983044960016,0.0005181830696981879,0.22525591681077836,0.5054339858196969,-0.0844090806211989,0.05845509601824535,-0.019271438566531452,-0.05411952467916281,-0.058996713341602905,-0.00015013879153084018,-0.2618451894121693,-0.09344805018651005,-0.185389202343263,0.02614185366107895,-0.011004774735904055,-0.04745406586227498,-0.005799641306928276,0.0049199955911646545,-0.0069407529680131225,0.008081159978381824,-0.01825601223452803,-0.0027304902512807665,-0.009093975555747286,-0.0031274383197930633,-0.038603665987702096,-0.017773193810262745,0.022799731655680614,-0.005362838639981396,-0.03478024279982559
"Grid frequency, Standard deviation (Hz)",0.0013578863571486696,0.010374372784932138,0.02175844646381079,0.0017730146305269194,-0.031499240187009996,-0.024351933934617327,0.008227505102705172,0.020524869155987197,-0.051980896033453246,0.07774134667864102,-0.031019908559136264,0.004218898515415777,-0.008227048230302831,-0.001961119317939411,-0.03263311516451174,0.013353608244002727,-0.015069312315686246,-0.025960882104772355,0.056024530026734874,0.12055216345214205,-0.010632085219493837,0.6214947090214346,0.24196425844612823,0.4698370886146571,-0.07145154029078415,0.01229600869713364,0.09846202269956907,0.021123993487307383,-0.007220512135688735,0.010763067650491703,-0.01978067314534231,0.015868833199923563,0.008430891296663816,0.012192829164697334,0.03810184494229789,0.04137691410699822,0.015621806327778733,-0.002324746994027604,-0.012011073092212826,0.018998743062831544
Equivalent Full Load Hours (s),0.12982570419534945,0.003944914955308929,0.001147871665937749,0.0013049985147912566,0.03101812822449286,-0.014434593258358852,-0.007600072168958,-0.01935256100649515,0.016271793782931476,0.009633563992321756,0.011885851176581308,0.014080735786408581,0.01700239875186285,0.02957929971161039,-0.013477884148085342,0.0053548669795376955,0.01783741198557733,-0.01742801508274848,0.02551965482199154,-0.007590788742597731,-0.011774957210205654,-0.0004696046956181449,0.0306556501074706,-0.012946546211221759,0.031825507152045365,-6.890363717384357e-05,0.014425539704422924,-0.0020417811630505734,0.002696713092470845,0.010625529735091718,0.0034995418734948547,-0.013442689581566823,-0.021814298680741775,-0.006410988620195238,-0.022816857242825325,0.014293000999653268,-0.005351746979905307,0.029046575798170007,-0.02920831202363014,-0.005619342139747554
Production Factor,-0.002888085294746037,0.04790998513672923,-0.014600826982052817,0.01716002277840657,-0.09897169258523741,0.16817911480165376,0.047979115300880455,0.040875338361822305,0.14968141997935663,0.07691351063121206,0.2813331943555453,0.01744046178136847,0.05472666851075966,0.047318078858507966,-0.03345100866463725,-0.03848855312946555,0.062399605190747456,-0.043755310371883745,-0.07702506163710879,-0.018146283809059534,-0.13772245987979637,0.058997454109267114,-0.015605061387261272,-0.03097054310208311,0.021918721504725167,-0.0054157808963391785,-0.03895510758871828,-0.0693118916869723,0.035969243605758205,0.15330042885097256,-0.005983602697687364,0.072134481265993,-0.1737079195854544,0.0944598622670491,0.10349856171480677,-0.034403935206480815,-0.1307571231179539,0.15733379788227125,0.2821907094223177,0.12032744150828097
Performance Index,-0.002905685986535356,0.048103505947442324,-0.014565464639255338,0.012425859519109411,-0.09903467661423673,0.1683120828327059,0.04795412651579915,0.04096010823613721,0.14977726743484762,0.07701351541404075,0.2820267161949632,0.023021224270589842,0.05183734911786455,0.046939903185285244,-0.033285529495845824,-0.038395833120485216,0.06235119390400433,-0.04323752863540041,-0.07688594483551853,-0.018148654035914046,-0.1377201442825384,0.05898950519017248,-0.015710294170448887,-0.030935169990962935,0.02208499205891168,-0.005481550998825982,-0.03897832511990482,-0.069217303559637,0.03596453418149613,0.15324486861703654,-0.0060363554018599275,0.07211429760925345,-0.17353048552000988,0.09477093385688282,0.10357013299785567,-0.03438696339700589,-0.13071162014144336,0.15739712930810604,0.2821412016999771,0.12025047588792583
Apparent power (kVA),0.1333693868174865,0.005877914924146591,0.001205299164011359,0.0014160191253043614,0.026018217911099244,-0.009825459341386832,-0.006173733768393557,-0.017909636385295725,0.017766931850253683,0.011823678892218071,0.010198101730834696,0.013534771741656014,0.017781615090352944,0.028606997945929507,-0.0127899347779051,0.00685875996078117,0.012799377478336718,-0.010280447847182966,0.015591968071240737,-0.009180835223611945,-0.008058987571183816,0.000271381565174983,0.018431370791649634,-0.005209643195590873,0.02620745933082996,-0.0019296667469849878,0.01470306913759171,-0.005329728264523889,0.003852142557302805,0.01866838732775926,0.0003200622520174515,-0.006497540305730972,-0.01930521671077299,0.0018503017263350602,-0.01334854002933306,0.007349355852088247,-0.015815264098134135,-0.0016582196115306203,-0.01209889614724529,-0.003971152582547608
Cable windings from calibration point,-0.005408388732521588,0.024890318386512233,0.07511037233881258,0.001008753307583248,0.05554883868785784,-0.009169956018915924,0.07833984570205464,-0.08813634920237573,-0.02985783283629036,0.07936879114776053,0.04580030136731561,0.0026265731590416697,0.008573949443378737,0.008928549452849462,-0.024531536688151855,-0.11395922655629932,-0.017180893027224125,0.05507915177939203,-0.1550339026576417,0.012774692045844846,-0.04459461590018142,-0.09724601174236933,0.062009192332889915,-0.029435669232446986,-0.008127233166682117,0.05992657319577729,0.21382204950892286,0.036617190564642584,-0.04969113436001198,0.0016823405694101762,0.008229361241982442,0.08449561662769962,0.08204603976070901,-0.26057832227301636,0.6555160515795092,0.46211757452638863,0.15067645159823334,0.07873142448318864,-0.029764774126452103,-0.21127963517268344
Metal particle count,6.86862383004676e-05,-0.00019074624798437305,0.0016751027685916874,0.0001224601569756599,0.0027962330843334777,-8.548464121510036e-07,1.4905048515772992e-05,-0.0025314464603505807,-0.007228004697327252,-0.005709373820770799,-0.0039561144515763225,0.0026881506010009142,0.00011812469618110363,0.016734240339554174,-0.013784523022582073,0.004158148508994562,0.0003582957558129565,-0.005042730385577107,-0.005003152764076108,0.026661107661255165,-0.04750958815114917,-0.030981668360860262,-0.020901401522303797,0.04232073968590033,-0.0052276471113261,-0.01689112112886553,0.09911605119353759,-0.07079186882080324,0.9681314144355541,-0.16809325293231978,0.011588478089454587,0.03908841079821731,0.07954598588007902,-0.043766986524232096,-0.007400529815073926,0.018559269677972588,0.0009996561745084682,0.023919833642407004,0.007079287975280318,-0.020889999340775754
Metal particle count counter,0.002764825477684879,0.003731131978207146,0.05165535144260452,0.0020774320965403137,-0.045615165341145965,-0.07791011417201767,-0.10989255230149148,0.2726163953479947,0.0192800241217069,-0.15486362415089405,0.10894173702290717,-0.01657821722501498,-0.0033475683261523035,-0.045067937061148595,0.04535506750246362,0.20388764181118219,0.14078208014479007,-0.08217047798705066,0.0977854637421936,-0.16625945497829578,-0.014057293540499654,-0.04945219277845896,-0.003100058445631,0.07860903661468718,0.008329371366017618,-0.003907867015379041,0.11086618348906943,-0.007877800610783029,0.0032609529052949056,0.03620207745285233,-0.0029423731963431395,-0.08278377805601653,-0.04393921450478152,-0.013740618685590136,0.07471947080117333,0.0757479081443188,0.035567479825684666,0.0023938240769198985,-0.07865726368706541,0.02485673161088508
Drive train acceleration (mm/ss),0.11223373801716481,0.03270333758145526,0.004848745889231986,0.007596857746855976,-0.025977977547088277,0.06481779107018519,0.012453076065794533,-0.00037465027949761263,-0.01616594972201459,0.0065573302062613675,0.053140834064975884,0.036332489146034985,0.0351483610618626,0.08710819978887809,-0.03235307816993772,0.03320363058309757,-0.050444511322636096,-0.17400618962205378,-0.033664898516318195,-0.046368879760607794,0.117196173793873,0.020807982260250654,0.002908598842559385,-0.022520527364433003,-0.05252849834320546,0.0042559595809496115,0.0159940782384992,0.06933761120535784,-0.010113371857950422,-0.11007841448399895,8.852640966811043e-08,-0.05706898797672753,0.07308732126884804,-0.0011569972317068966,0.08670463400454481,-0.1011030914933405,0.04436568109828395,-0.005555218660965982,-0.038898118758361404,-0.030914813919083687
Tower Acceleration X (mm/ss),0.034235630244692804,0.07584393848751718,-0.011952703928907772,0.004647673241808122,-0.08986229049458531,0.158208660779622,0.04600148700772331,0.0068181074295831905,0.06800769649365992,0.04360401295212807,0.1223058517568548,-0.012405655615274519,0.009430284504643388,0.0441349454979998,0.007885305794334403,0.09021030207156984,-0.16122341729564701,-0.021917487477912122,-0.10960150140781345,-0.07928127389686465,0.137806732411873,0.05614971816477097,-0.17522385134597862,-0.006835462941017494,-0.24698921432502036,0.01880950359000791,0.1396480463239592,0.018762506132888872,-0.02752151855302037,-0.1310129529175846,-0.04488262992116581,-0.056437271035083544,0.11664738087917194,0.03113214981750309,0.17762839834034688,-0.223328666866937,0.00201810544360273,-0.03107820830075933,-0.11187342714650673,0.13445603894249042
Tower Acceleration y (mm/ss),0.08938890273770293,0.055762776904520105,-0.0029614309749264236,0.0016070966408454868,-0.05290684899686043,0.1100776833254076,0.04401516162257264,-0.0036499480348480677,0.03699853827329129,0.025759809085443564,0.08921957334689559,-0.00707848800208982,0.01625278044423237,0.050815549132917665,0.004095843434427765,0.06339479798960962,-0.11209506896185704,0.012106410903056728,-0.07536402334831412,-0.06177593257508097,0.06890605582072679,0.03877869843811173,-0.15709748364221796,0.0019594144720239577,-0.1609896736230695,0.010749233882524953,0.12901717859337059,-0.0023523862153013164,-0.018405723819555957,-0.06374954228368859,-0.03551779965347581,-0.03745526354223671,0.11141569821728882,0.023636773920073753,0.15320190986617363,-0.15882473461869734,-0.036702837071365194,0.015141042105120937,-0.06156802842220094,0.14362524175886998
Yaw error (°),0.0008955682378600853,0.004910642257972877,0.01704682258086812,-0.001911494578879937,-0.03276391726596444,0.051713260832387094,0.0275211673577828,0.006876444245820118,0.07504751044013795,0.03626669269451741,0.14437438865551214,0.01595710608970226,0.09127963197648857,0.03600249483853713,-0.04599754992444832,-0.22157721826459442,0.31628844127258315,0.14037729891893921,0.29960490723197525,0.21530012677274807,0.29566061244225483,-0.08732037642349796,-0.06920008110708938,0.0597356070242028,-0.17469014111376546,0.014846874244991398,0.06275512214418019,0.019231739492427596,-0.009779165662227902,-0.052537232189605106,-0.006244420581305837,-0.0019308354842542397,-0.024139585753106044,-0.003107275933755489,-0.028489969207723842,0.042667147860401954,-0.012152613669855095,-0.003828690779084848,-0.028512519559461862,-0.03313257907255905
